"","title","artists","album_name","year","season","popularity","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","tempo","key","mode","duration_ms","valence","time_signature","track.id","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8"
"60","Reality (feat. Janieck Devy) - Radio Edit","Lost Frequencies","Reality (feat. Janieck Devy)",2015,"Summer",42,0.0206,0.731,0.639,1.29e-05,0.0789,-6.597,0.0359,122.08,"9","1",158474,0.527,"4","5QzaWDBWol65Vu5tK5qo3I","belgian edm","edm","pop dance","tropical house",NA,NA,NA,NA
"61","Different (With Majid Jordan)","Nonso Amadi","Different (With Majid Jordan)",2022,"Spring",47,0.539,0.501,0.451,4.12e-06,0.113,-7.396,0.142,200.015,"6","1",146400,0.612,"4","2U474RK9GnAqXXh5YqigaY","afrobeats","alte","nigerian pop",NA,NA,NA,NA,NA
"62","Oreo","Shotgun Willy","Oreo",2020,"Summer",65,0.745,0.791,0.778,2.35e-06,0.303,-5.557,0.0406,136.982,"11","1",128932,0.88,"4","6hhRhOIkpUIu1CFNNJfsnt","meme rap",NA,NA,NA,NA,NA,NA,NA
"63","Andromède","Les Louanges","Le mercure",2018,"Autumn",21,0.563,0.446,0.488,0.0453,0.116,-9.865,0.0306,82.604,"2","1",186000,0.175,"4","27nGSvszKUp4efDvl9GYgI","hip hop quebecois","indie quebecois",NA,NA,NA,NA,NA,NA
"64","YEAH RIGHT","Joji","BALLADS 1",2018,"Autumn",79,0.619,0.672,0.588,0.241,0.0992,-9.573,0.133,169.033,"1","1",174357,0.204,"4","1VGzxJnVQND7Cg5H5wGj14","viral pop",NA,NA,NA,NA,NA,NA,NA
"65","Bijou","FouKi","Grignotines de Luxe",2020,"Autumn",45,0.0954,0.707,0.601,1.07e-05,0.132,-6.151,0.0531,178.001,"9","0",206727,0.539,"4","07xwuQHhJ5K19TZkqpyoIZ","hip hop quebecois",NA,NA,NA,NA,NA,NA,NA
"66","Bad Boy","Yung Bae","Bad Boy",2019,"Summer",58,0.032,0.861,0.82,4.76e-06,0.0706,-4.807,0.0728,118.04,"1","0",187570,0.781,"4","1dtTRXifeGC51adYy0902s","future funk",NA,NA,NA,NA,NA,NA,NA
"67","Lullaby","Alicia Moffet","Lullaby",2022,"Winter",41,0.394,0.415,0.514,0,0.321,-7.552,0.0818,88.966,"0","1",222000,0.0887,"4","4YMuvI6faoxGj5bJur1dpy","canadian electropop","pop quebecois",NA,NA,NA,NA,NA,NA
"68","Light My Fire (feat. Gwen Stefani & Shenseea)","Sean Paul","Scorcha",2022,"Spring",55,0.0108,0.569,0.805,0,0.0953,-4.619,0.257,178.079,"5","0",202533,0.75,"4","0D85y6hjCaHRjeB4VEXqPy","dance pop","dancehall","pop","pop rap",NA,NA,NA,NA
"69","Desconocidos","Mau y Ricky","Desconocidos",2018,"Autumn",64,0.146,0.709,0.771,3.29e-06,0.249,-4.598,0.166,174.006,"7","1",204453,0.709,"4","0s5DNDV6LAKn2u2Ufa3VjQ","latin pop","pop venezolano","reggaeton","urbano latino",NA,NA,NA,NA
