"","title","artists","album_name","year","season","popularity","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","tempo","key","mode","duration_ms","valence","time_signature","track.id","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8"
"44","Pastello Bianco","Pinguini Tattici Nucleari","AHIA!","2020","Winter",71,0.451,0.546,0.652,0,0.123,-3.852,0.0339,139.875,"0","1",236417,0.378,"4","0bKDQionn4VKcgNKbs4SWX","bergamo indie","italian indie pop","italian pop","milan indie",NA,NA,NA,NA
"45","Starlight (Taylor's Version)","Taylor Swift","Red (Taylor's Version)","2021","Autumn",70,0.00324,0.628,0.685,0,0.18,-5.864,0.0358,126.014,"4","1",220413,0.605,"4","7A2cNLRT0YJc1yjxHlKihs","pop",NA,NA,NA,NA,NA,NA,NA
"46","You Can Call Me Al","Paul Simon","Graceland (25th Anniversary Deluxe Edition)","1986","Summer",77,0.182,0.776,0.763,0.00647,0.077,-8.124,0.0534,128.433,"5","1",280000,0.82,"4","0qxYx4F3vm1AOnfux6dDxP","classic rock","folk","folk rock","mellow gold","permanent wave","rock","singer-songwriter","soft rock"
"47","Prelude in B minor, BWV 855a (Arr. by Alexander Siloti)","Johann Sebastian Bach","Prelude in B minor, BWV 855a (Arr. by Alexander Siloti)","2021","Autumn",60,0.987,0.182,0.0377,0.957,0.0804,-33.748,0.0391,100.482,"11","0",241803,0.0923,"4","18JxYMTSFKZlxqdNFrOs1r","baroque","classical","early music","german baroque",NA,NA,NA,NA
"48","You've Got a Friend - 2019 Remaster","James Taylor","Mud Slide Slim and the Blue Horizon (2019 Remaster)","1971","Spring",69,0.795,0.689,0.2,0.0327,0.0893,-18.634,0.0309,91.787,"9","1",268866,0.478,"4","6zV8IpLvw0tkRSVCFQJB1y","classic rock","folk","folk rock","heartland rock","mellow gold","singer-songwriter","soft rock",NA
"49","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Taylor Swift","Red (Taylor's Version)","2021","Autumn",87,0.274,0.631,0.518,0,0.088,-8.771,0.0303,93.023,"0","1",613026,0.205,"4","5enxwA8aAbwZbf5qCHORXi","pop",NA,NA,NA,NA,NA,NA,NA
"50","Cat's in the Cradle","Harry Chapin","Verities & Balderdash","1974","missing",68,0.234,0.489,0.578,0,0.123,-9.766,0.0418,78.111,"10","1",222951,0.511,"4","2obblQ6tcePeOEVJV6nEGD","classic rock","country rock","folk","folk rock","heartland rock","mellow gold","singer-songwriter","soft rock"
"51","Someone Else","Dylan","No Romeo EP","2022","Spring",49,0.00312,0.476,0.859,0,0.0709,-4.096,0.12,173.769,"6","1",191053,0.433,"4","4ynh8feOVCjMV6QhCj4mQ6","alt z","uk pop",NA,NA,NA,NA,NA,NA
"52","I Got a Name - Stereo Version","Jim Croce","I Got a Name","1973","Winter",69,0.81,0.553,0.652,1.71e-05,0.115,-11.625,0.0403,86.988,"4","1",194493,0.66,"4","38llcrfX1arUqrEe0DRRzW","classic rock","country rock","folk","folk rock","heartland rock","mellow gold","singer-songwriter","soft rock"
"53","the lakes - bonus track","Taylor Swift","folklore (deluxe version)","2020","Summer",74,0.842,0.313,0.258,1.3e-06,0.0948,-11.532,0.0383,179.947,"2","1",211813,0.268,"4","0eFQWVz0qIxDOvhLpZ40P7","pop",NA,NA,NA,NA,NA,NA,NA
